model_id,experiment,inference_method,source,access,utterance,state,prob_0_1,bet_0_100,alpha_hat
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,0,0.021796529639027642,2.179653,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,1,0.37326945254676486,37.326945,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,2,0.37689729207219475,37.689729,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,3,0.22803672574201275,22.803673,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,2,0,0.0,0.0,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,2,1,0.041666666666666664,4.166667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,2,2,0.6666666666666666,66.666667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,2,3,0.2916666666666667,29.166667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,0,0.037071308096925736,3.707131,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,1,0.0581285573163892,5.812856,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,2,0.5295416426011046,52.954164,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,3,0.3752584919855806,37.525849,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,0,0.0098883318975905,0.988833,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,1,0.006386728641484628,0.638673,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,2,0.6405433698401115,64.054337,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,3,0.3431815696208134,34.318157,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,1,0,0.016666666666666666,1.666667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,1,1,0.19999999999999998,20.0,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,1,2,0.25833333333333336,25.833333,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,1,3,0.525,52.5,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,0,0.03659291979608094,3.659292,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,1,0.8773009401879873,87.730094,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,2,0.0627344734401788,6.273447,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,3,0.02337166657575289,2.337167,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,0,0.012935156422914365,1.293516,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,1,0.6774630880533344,67.746309,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,2,0.061453199039395674,6.14532,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,3,0.24814855648435538,24.814856,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,2,0,0.0,0.0,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,2,1,0.041666666666666664,4.166667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,2,2,0.8333333333333334,83.333333,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,2,3,0.125,12.5,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,0,0.0329786886049992,3.297869,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,1,0.049886715692338414,4.988672,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,2,0.896071315743675,89.607132,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,3,0.021063279958987335,2.106328,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,0,0.004231099662111936,0.42311,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,1,0.003978573004850986,0.397857,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,2,0.6319747396208379,63.197474,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,3,0.3598155877121993,35.981559,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,3,0,0.0,0.0,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,3,1,0.041666666666666664,4.166667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,3,2,0.4166666666666667,41.666667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,3,3,3,0.5416666666666666,54.166667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,0,0.06968788506424758,6.968789,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,1,0.10541655403706614,10.541655,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,2,0.11947209457534162,11.947209,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,3,0.7054234663233446,70.542347,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,0,0.014675292948321768,1.467529,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,1,0.008554906411577953,0.855491,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,2,0.027577720923069645,2.757772,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,3,0.9491920797170307,94.919208,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,1,some,0,0.041666666666666664,4.166667,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,1,some,1,0.5,50.0,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,1,some,2,0.325,32.5,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,1,some,3,0.13333333333333333,13.333333,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,1,some,0,0.006769096207466864,0.67691,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,1,some,1,0.3539942804526159,35.399428,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,1,some,2,0.4284097153244429,42.840972,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,1,some,3,0.2108269080154744,21.082691,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,0,0.08545928407808473,8.545928,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,1,0.40852266339936344,40.852266,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,2,0.20502135264172408,20.502135,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,3,0.30099669988082783,30.09967,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,2,some,0,0.041666666666666664,4.166667,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,2,some,1,0.4083333333333334,40.833333,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,2,some,2,0.39999999999999997,40.0,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,2,some,3,0.15000000000000002,15.0,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,2,some,0,0.004826748788240519,0.482675,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,2,some,1,0.3879298686301574,38.792987,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,2,some,2,0.44856011133054363,44.856011,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,2,some,3,0.15868327125105838,15.868327,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,0,0.06668981123841385,6.668981,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,1,0.05994703060419588,5.994703,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,2,0.5700791373169943,57.007914,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,3,0.3032840208403959,30.328402,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,3,some,0,0.041666666666666664,4.166667,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,3,some,1,0.47500000000000003,47.5,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,3,some,2,0.35833333333333334,35.833333,0.1
microsoft--Phi-4-mini-instruct,exps_some,structured_output_agg,llm_bets,3,some,3,0.125,12.5,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,3,some,0,0.0029570462249240703,0.295705,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,3,some,1,0.4217942188507495,42.179422,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,3,some,2,0.4780334480308494,47.803345,0.1
microsoft--Phi-4-mini-instruct,exps_some,rsa_fit,rsa_predicted,3,some,3,0.09721528689347697,9.721529,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,0,0.058701560179041885,5.870156,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,1,0.11266298256545121,11.266298,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,2,0.26702535688793,26.702536,0.1
microsoft--Phi-4-mini-instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,3,0.5616101003675769,56.16101,0.1
